Noise,Frequency,Trial,Success
0.0,140,7,True
0.0,140,8,True
0.0,140,9,True
0.0,140,10,True
0.0,141,1,True
0.0,141,2,True
0.0,141,3,True
0.0,141,4,True
0.0,141,5,True
0.0,141,6,True
0.0,141,7,True
0.0,141,8,True
0.0,141,9,True
0.0,141,10,True
0.0,142,1,True
0.0,142,2,True
0.0,142,3,True
0.0,142,4,True
0.0,142,5,True
0.0,142,6,True
0.0,142,7,True
0.0,142,8,True
0.0,142,9,True
0.0,142,10,True
0.0,143,1,True
0.0,143,2,True
0.0,143,3,True
0.0,143,4,True
0.0,143,5,True
0.0,143,6,True
0.0,143,7,True
0.0,143,8,True
0.0,143,9,True
0.0,143,10,True
0.0,144,1,True
0.0,144,2,True
0.0,144,3,True
0.0,144,4,True
0.0,144,5,True
0.0,144,6,True
0.0,144,7,True
0.0,144,8,True
0.0,144,9,True
0.0,144,10,True
0.0,145,1,True
0.0,145,2,True
0.0,145,3,True
0.0,145,4,True
0.0,145,5,True
0.0,145,6,True
0.0,145,7,True
0.0,145,8,True
0.0,145,9,True
0.0,145,10,True
0.0,146,1,True
0.0,146,2,True
0.0,146,3,True
0.0,146,4,True
0.0,146,5,True
0.0,146,6,True
0.0,146,7,True
0.0,146,8,True
0.0,146,9,True
0.0,146,10,True
0.0,147,1,True
0.0,147,2,True
0.0,147,3,True
0.0,147,4,True
0.0,147,5,True
0.0,147,6,True
0.0,147,7,True
0.0,147,8,True
0.0,147,9,True
0.0,147,10,True
0.0,148,1,True
0.0,148,2,True
0.0,148,3,True
0.0,148,4,True
0.0,148,5,True
0.0,148,6,True
0.0,148,7,True
0.0,148,8,True
0.0,148,9,True
0.0,148,10,True
0.0,149,1,True
0.0,149,2,True
0.0,149,3,True
0.0,149,4,True
0.0,149,5,True
0.0,149,6,True
0.0,149,7,True
0.0,149,8,True
0.0,149,9,True
0.0,149,10,True
0.0,150,1,True
0.0,150,2,True
0.0,150,3,True
0.0,150,4,True
0.0,150,5,True
0.0,150,6,True
0.0,150,7,True
0.0,150,8,True
0.0,150,9,True
0.0,150,10,True
0.0,151,1,True
0.0,151,2,True
0.0,151,3,True
0.0,151,4,True
0.0,151,5,True
0.0,151,6,True
0.0,151,7,True
0.0,151,8,True
0.0,151,9,True
0.0,151,10,True
0.0,152,1,True
0.0,152,2,True
0.0,152,3,True
0.0,152,4,True
0.0,152,5,True
0.0,152,6,True
0.0,152,7,True
0.0,152,8,True
0.0,152,9,True
0.0,152,10,True
0.0,153,1,True
0.0,153,2,True
0.0,153,3,True
0.0,153,4,True
0.0,153,5,True
0.0,153,6,True
0.0,153,7,True
0.0,153,8,True
0.0,153,9,True
0.0,153,10,True
0.0,154,1,True
0.0,154,2,True
0.0,154,3,True
0.0,154,4,True
0.0,154,5,True
0.0,154,6,True
0.0,154,7,True
0.0,154,8,True
0.0,154,9,True
0.0,154,10,True
0.0,155,1,True
0.0,155,2,True
0.0,155,3,True
0.0,155,4,True
0.0,155,5,True
0.0,155,6,True
0.0,155,7,True
0.0,155,8,True
0.0,155,9,True
0.0,155,10,True
0.0,156,1,True
0.0,156,2,True
0.0,156,3,True
0.0,156,4,True
0.0,156,5,True
0.0,156,6,True
0.0,156,7,True
0.0,156,8,True
0.0,156,9,True
0.0,156,10,True
0.0,157,1,True
0.0,157,2,True
0.0,157,3,True
0.0,157,4,True
0.0,157,5,True
0.0,157,6,True
0.0,157,7,True
0.0,157,8,True
0.0,157,9,True
0.0,157,10,True
0.0,158,1,True
0.0,158,2,True
0.0,158,3,True
0.0,158,4,True
0.0,158,5,True
0.0,158,6,True
0.0,158,7,True
0.0,158,8,True
0.0,158,9,True
0.0,158,10,True
0.0,159,1,True
0.0,159,2,True
0.0,159,3,True
0.0,159,4,True
0.0,159,5,True
0.0,159,6,True
0.0,159,7,True
0.0,159,8,True
0.0,159,9,True
0.0,159,10,True
0.0,160,1,True
0.0,160,2,True
0.0,160,3,True
0.0,160,4,True
0.0,160,5,True
0.0,160,6,True
0.0,160,7,True
0.0,160,8,True
0.0,160,9,True
0.0,160,10,True
0.0,161,1,True
0.0,161,2,True
0.0,161,3,True
0.0,161,4,True
0.0,161,5,True
0.0,161,6,True
0.0,161,7,True
0.0,161,8,True
0.0,161,9,True
0.0,161,10,True
0.0,162,1,True
0.0,162,2,True
0.0,162,3,True
0.0,162,4,True
0.0,162,5,True
0.0,162,6,True
0.0,162,7,True
0.0,162,8,True
0.0,162,9,True
0.0,162,10,True
0.0,163,1,True
0.0,163,2,True
0.0,163,3,True
0.0,163,4,True
0.0,163,5,True
0.0,163,6,True
0.0,163,7,True
0.0,163,8,True
0.0,163,9,True
0.0,163,10,True
0.0,164,1,True
0.0,164,2,True
0.0,164,3,True
0.0,164,4,True
0.0,164,5,True
0.0,164,6,True
0.0,164,7,True
0.0,164,8,True
0.0,164,9,True
0.0,164,10,True
0.0,165,1,True
0.0,165,2,True
0.0,165,3,True
0.0,165,4,True
0.0,165,5,True
0.0,165,6,True
0.0,165,7,True
0.0,165,8,True
0.0,165,9,True
0.0,165,10,True
0.0,166,1,True
0.0,166,2,True
0.0,166,3,True
0.0,166,4,True
0.0,166,5,True
0.0,166,6,True
0.0,166,7,True
0.0,166,8,True
0.0,166,9,True
0.0,166,10,True
0.0,167,1,True
0.0,167,2,True
0.0,167,3,True
0.0,167,4,True
0.0,167,5,True
0.0,167,6,True
0.0,167,7,True
0.0,167,8,True
0.0,167,9,True
0.0,167,10,True
0.0,168,1,True
0.0,168,2,True
0.0,168,3,True
0.0,168,4,True
0.0,168,5,True
0.0,168,6,True
0.0,168,7,True
0.0,168,8,True
0.0,168,9,True
0.0,168,10,True
0.0,169,1,True
0.0,169,2,True
0.0,169,3,True
0.0,169,4,True
0.0,169,5,True
0.0,169,6,True
0.0,169,7,True
0.0,169,8,True
0.0,169,9,True
0.0,169,10,True
0.0,170,1,True
0.0,170,2,True
0.0,170,3,True
0.0,170,4,True
0.0,170,5,True
0.0,170,6,True
0.0,170,7,True
0.0,170,8,True
0.0,170,9,True
0.0,170,10,True
0.0,171,1,True
0.0,171,2,True
0.0,171,3,True
0.0,171,4,True
0.0,171,5,True
0.0,171,6,True
0.0,171,7,True
0.0,171,8,True
0.0,171,9,True
0.0,171,10,True
0.0,172,1,True
0.0,172,2,True
0.0,172,3,True
0.0,172,4,True
0.0,172,5,True
0.0,172,6,True
0.0,172,7,True
0.0,172,8,True
0.0,172,9,True
0.0,172,10,True
0.0,173,1,True
0.0,173,2,True
0.0,173,3,True
0.0,173,4,True
0.0,173,5,True
0.0,173,6,True
0.0,173,7,True
0.0,173,8,True
0.0,173,9,True
0.0,173,10,True
0.0,174,1,True
0.0,174,2,True
0.0,174,3,True
0.0,174,4,True
0.0,174,5,True
0.0,174,6,True
0.0,174,7,True
0.0,174,8,True
0.0,174,9,True
0.0,174,10,True
0.0,175,1,True
0.0,175,2,True
0.0,175,3,True
0.0,175,4,True
0.0,175,5,True
0.0,175,6,True
0.0,175,7,True
0.0,175,8,True
0.0,175,9,True
0.0,175,10,True
0.0,176,1,True
0.0,176,2,True
0.0,176,3,True
0.0,176,4,True
0.0,176,5,True
0.0,176,6,True
0.0,176,7,True
0.0,176,8,True
0.0,176,9,True
0.0,176,10,True
0.0,177,1,True
0.0,177,2,True
0.0,177,3,True
0.0,177,4,True
0.0,177,5,True
0.0,177,6,True
0.0,177,7,True
0.0,177,8,True
0.0,177,9,True
0.0,177,10,True
0.0,178,1,True
0.0,178,2,True
0.0,178,3,True
0.0,178,4,True
0.0,178,5,True
0.0,178,6,True
0.0,178,7,True
0.0,178,8,True
0.0,178,9,True
0.0,178,10,True
0.0,179,1,True
0.0,179,2,True
0.0,179,3,True
0.0,179,4,True
0.0,179,5,True
0.0,179,6,True
0.0,179,7,True
0.0,179,8,True
0.0,179,9,True
0.0,179,10,True
0.0,180,1,True
0.0,180,2,True
0.0,180,3,True
0.0,180,4,True
0.0,180,5,True
0.0,180,6,True
0.0,180,7,True
0.0,180,8,True
0.0,180,9,True
0.0,180,10,True
0.0,181,1,True
0.0,181,2,True
0.0,181,3,True
0.0,181,4,True
0.0,181,5,True
0.0,181,6,True
0.0,181,7,True
0.0,181,8,True
0.0,181,9,True
0.0,181,10,True
0.0,182,1,True
0.0,182,2,True
0.0,182,3,True
0.0,182,4,True
0.0,182,5,True
0.0,182,6,True
0.0,182,7,True
0.0,182,8,True
0.0,182,9,True
0.0,182,10,True
0.0,183,1,True
0.0,183,2,True
0.0,183,3,True
0.0,183,4,True
0.0,183,5,True
0.0,183,6,True
0.0,183,7,True
0.0,183,8,True
0.0,183,9,True
0.0,183,10,True
0.0,184,1,True
0.0,184,2,True
0.0,184,3,True
0.0,184,4,True
0.0,184,5,True
0.0,184,6,True
0.0,184,7,True
0.0,184,8,True
0.0,184,9,True
0.0,184,10,True
0.0,185,1,True
0.0,185,2,True
0.0,185,3,True
0.0,185,4,True
0.0,185,5,True
0.0,185,6,True
0.0,185,7,True
0.0,185,8,True
0.0,185,9,True
0.0,185,10,True
0.0,186,1,True
0.0,186,2,True
0.0,186,3,True
0.0,186,4,True
0.0,186,5,True
0.0,186,6,True
0.0,186,7,True
0.0,186,8,True
0.0,186,9,True
0.0,186,10,True
0.0,187,1,True
0.0,187,2,True
0.0,187,3,True
0.0,187,4,True
0.0,187,5,True
0.0,187,6,True
0.0,187,7,True
0.0,187,8,True
0.0,187,9,True
0.0,187,10,True
0.0,188,1,True
0.0,188,2,True
0.0,188,3,True
0.0,188,4,True
0.0,188,5,True
0.0,188,6,True
0.0,188,7,True
0.0,188,8,True
0.0,188,9,True
0.0,188,10,True
0.0,189,1,True
0.0,189,2,True
0.0,189,3,True
0.0,189,4,True
0.0,189,5,True
0.0,189,6,True
0.0,189,7,True
0.0,189,8,True
0.0,189,9,True
0.0,189,10,True
0.0,190,1,True
0.0,190,2,True
0.0,190,3,True
0.0,190,4,True
0.0,190,5,True
0.0,190,6,True
0.0,190,7,True
0.0,190,8,True
0.0,190,9,True
0.0,190,10,True
0.0,191,1,True
0.0,191,2,True
0.0,191,3,True
0.0,191,4,True
0.0,191,5,True
0.0,191,6,True
0.0,191,7,True
0.0,191,8,True
0.0,191,9,True
0.0,191,10,True
0.0,192,1,True
0.0,192,2,True
0.0,192,3,True
0.0,192,4,True
0.0,192,5,True
0.0,192,6,True
0.0,192,7,True
0.0,192,8,True
0.0,192,9,True
0.0,192,10,True
0.0,193,1,True
0.0,193,2,True
0.0,193,3,True
0.0,193,4,True
0.0,193,5,True
0.0,193,6,True
0.0,193,7,True
0.0,193,8,True
0.0,193,9,True
0.0,193,10,True
0.0,194,1,True
0.0,194,2,True
0.0,194,3,True
0.0,194,4,True
0.0,194,5,True
0.0,194,6,True
0.0,194,7,True
0.0,194,8,True
0.0,194,9,True
0.0,194,10,True
0.0,195,1,True
0.0,195,2,True
0.0,195,3,True
0.0,195,4,True
0.0,195,5,True
0.0,195,6,True
0.0,195,7,True
0.0,195,8,True
0.0,195,9,True
0.0,195,10,True
0.0,196,1,True
0.0,196,2,True
0.0,196,3,True
0.0,196,4,True
0.0,196,5,True
0.0,196,6,True
0.0,196,7,True
0.0,196,8,True
0.0,196,9,True
0.0,196,10,True
0.0,197,1,True
0.0,197,2,True
0.0,197,3,True
0.0,197,4,True
0.0,197,5,True
0.0,197,6,True
0.0,197,7,True
0.0,197,8,True
0.0,197,9,True
0.0,197,10,True
0.0,198,1,True
0.0,198,2,True
0.0,198,3,True
0.0,198,4,True
0.0,198,5,True
0.0,198,6,True
0.0,198,7,True
0.0,198,8,True
0.0,198,9,True
0.0,198,10,True
0.0,199,1,True
0.0,199,2,True
0.0,199,3,True
0.0,199,4,True
0.0,199,5,True
0.0,199,6,True
0.0,199,7,True
0.0,199,8,True
0.0,199,9,True
0.0,199,10,True
0.0,200,1,True
0.0,200,2,True
0.0,200,3,True
0.0,200,4,True
0.0,200,5,True
0.0,200,6,True
0.0,200,7,True
0.0,200,8,True
0.0,200,9,True
0.0,200,10,True
0.0,201,1,True
0.0,201,2,True
0.0,201,3,True
0.0,201,4,True
0.0,201,5,True
0.0,201,6,True
0.0,201,7,True
0.0,201,8,True
0.0,201,9,True
0.0,201,10,True
0.0,202,1,True
0.0,202,2,True
0.0,202,3,True
0.0,202,4,True
0.0,202,5,True
0.0,202,6,True
0.0,202,7,True
0.0,202,8,True
0.0,202,9,True
0.0,202,10,True
0.0,203,1,True
0.0,203,2,True
0.0,203,3,True
0.0,203,4,True
0.0,203,5,True
0.0,203,6,True
0.0,203,7,True
0.0,203,8,True
0.0,203,9,True
0.0,203,10,True
0.0,204,1,True
0.0,204,2,True
0.0,204,3,True
0.0,204,4,True
0.0,204,5,True
0.0,204,6,True
0.0,204,7,True
0.0,204,8,True
0.0,204,9,True
0.0,204,10,True
0.0,205,1,True
0.0,205,2,True
0.0,205,3,True
0.0,205,4,True
0.0,205,5,True
0.0,205,6,True
0.0,205,7,True
0.0,205,8,True
0.0,205,9,True
0.0,205,10,True
0.0,206,1,True
0.0,206,2,True
0.0,206,3,True
0.0,206,4,True
0.0,206,5,True
0.0,206,6,True
0.0,206,7,True
0.0,206,8,True
0.0,206,9,True
0.0,206,10,True
0.0,207,1,True
0.0,207,2,True
0.0,207,3,True
0.0,207,4,True
0.0,207,5,True
0.0,207,6,True
0.0,207,7,True
0.0,207,8,True
0.0,207,9,True
0.0,207,10,True
0.0,208,1,True
0.0,208,2,True
0.0,208,3,True
0.0,208,4,True
0.0,208,5,True
0.0,208,6,True
0.0,208,7,True
0.0,208,8,True
0.0,208,9,True
0.0,208,10,True
0.0,209,1,True
0.0,209,2,True
0.0,209,3,True
0.0,209,4,True
0.0,209,5,True
0.0,209,6,True
0.0,209,7,True
0.0,209,8,True
0.0,209,9,True
0.0,209,10,True
0.0,210,1,True
0.0,210,2,True
0.0,210,3,True
0.0,210,4,True
0.0,210,5,True
0.0,210,6,True
0.0,210,7,True
0.0,210,8,True
0.0,210,9,True
0.0,210,10,True
0.0,211,1,True
0.0,211,2,True
0.0,211,3,True
0.0,211,4,True
0.0,211,5,True
0.0,211,6,True
0.0,211,7,True
0.0,211,8,True
0.0,211,9,True
0.0,211,10,True
0.0,212,1,True
0.0,212,2,True
0.0,212,3,True
0.0,212,4,True
0.0,212,5,True
0.0,212,6,True
0.0,212,7,True
0.0,212,8,True
0.0,212,9,True
0.0,212,10,True
0.0,213,1,True
0.0,213,2,True
0.0,213,3,True
0.0,213,4,True
0.0,213,5,True
0.0,213,6,True
0.0,213,7,True
0.0,213,8,True
0.0,213,9,True
0.0,213,10,True
0.0,214,1,True
0.0,214,2,True
0.0,214,3,True
0.0,214,4,True
0.0,214,5,True
0.0,214,6,True
0.0,214,7,True
0.0,214,8,True
0.0,214,9,True
0.0,214,10,True
0.0,215,1,True
0.0,215,2,True
0.0,215,3,True
0.0,215,4,True
0.0,215,5,True
0.0,215,6,True
0.0,215,7,True
0.0,215,8,True
0.0,215,9,True
0.0,215,10,True
0.0,216,1,True
0.0,216,2,True
0.0,216,3,True
0.0,216,4,True
0.0,216,5,True
0.0,216,6,True
0.0,216,7,True
0.0,216,8,True
0.0,216,9,True
0.0,216,10,True
0.0,217,1,True
0.0,217,2,True
0.0,217,3,True
0.0,217,4,True
0.0,217,5,True
0.0,217,6,True
0.0,217,7,True
0.0,217,8,True
0.0,217,9,True
0.0,217,10,True
0.0,218,1,True
0.0,218,2,True
0.0,218,3,True
0.0,218,4,True
0.0,218,5,True
0.0,218,6,True
0.0,218,7,True
0.0,218,8,True
0.0,218,9,True
0.0,218,10,True
0.0,219,1,True
0.0,219,2,True
0.0,219,3,True
0.0,219,4,True
0.0,219,5,True
0.0,219,6,True
0.0,219,7,True
0.0,219,8,True
0.0,219,9,True
0.0,219,10,True
0.0,220,1,True
0.0,220,2,True
0.0,220,3,True
0.0,220,4,True
0.0,220,5,True
0.0,220,6,True
0.0,220,7,True
0.0,220,8,True
0.0,220,9,True
0.0,220,10,True
0.0,221,1,True
0.0,221,2,True
0.0,221,3,True
0.0,221,4,True
0.0,221,5,True
0.0,221,6,True
0.0,221,7,True
0.0,221,8,True
0.0,221,9,True
0.0,221,10,True
0.0,222,1,True
0.0,222,2,True
0.0,222,3,True
0.0,222,4,True
0.0,222,5,True
0.0,222,6,True
0.0,222,7,True
0.0,222,8,True
0.0,222,9,True
0.0,222,10,True
0.0,223,1,True
0.0,223,2,True
0.0,223,3,True
0.0,223,4,True
0.0,223,5,True
0.0,223,6,True
0.0,223,7,True
0.0,223,8,True
0.0,223,9,True
0.0,223,10,True
0.0,224,1,True
0.0,224,2,True
0.0,224,3,True
0.0,224,4,True
0.0,224,5,True
0.0,224,6,True
0.0,224,7,True
0.0,224,8,True
0.0,224,9,True
0.0,224,10,True
0.0,225,1,True
0.0,225,2,True
0.0,225,3,True
0.0,225,4,True
0.0,225,5,True
0.0,225,6,True
0.0,225,7,True
0.0,225,8,True
0.0,225,9,True
0.0,225,10,True
0.0,226,1,True
0.0,226,2,True
0.0,226,3,True
0.0,226,4,True
0.0,226,5,True
0.0,226,6,True
0.0,226,7,True
0.0,226,8,True
0.0,226,9,True
0.0,226,10,True
0.0,227,1,True
0.0,227,2,True
0.0,227,3,True
0.0,227,4,True
0.0,227,5,True
0.0,227,6,True
0.0,227,7,True
0.0,227,8,True
0.0,227,9,True
0.0,227,10,True
0.0,228,1,True
0.0,228,2,True
0.0,228,3,True
0.0,228,4,True
0.0,228,5,True
0.0,228,6,True
0.0,228,7,True
0.0,228,8,True
0.0,228,9,True
0.0,228,10,True
0.0,229,1,True
0.0,229,2,True
0.0,229,3,True
0.0,229,4,True
0.0,229,5,True
0.0,229,6,True
0.0,229,7,True
0.0,229,8,True
0.0,229,9,True
0.0,229,10,True
0.0,230,1,True
0.0,230,2,True
0.0,230,3,True
0.0,230,4,True
0.0,230,5,True
0.0,230,6,True
0.0,230,7,True
0.0,230,8,True
0.0,230,9,True
0.0,230,10,True
0.0,231,1,True
0.0,231,2,True
0.0,231,3,True
0.0,231,4,True
0.0,231,5,True
0.0,231,6,True
0.0,231,7,True
0.0,231,8,True
0.0,231,9,True
0.0,231,10,True
0.0,232,1,True
0.0,232,2,True
0.0,232,3,True
0.0,232,4,True
0.0,232,5,True
0.0,232,6,True
0.0,232,7,True
0.0,232,8,True
0.0,232,9,True
0.0,232,10,True
0.0,233,1,True
0.0,233,2,True
0.0,233,3,True
0.0,233,4,True
0.0,233,5,True
0.0,233,6,True
0.0,233,7,True
0.0,233,8,True
0.0,233,9,True
0.0,233,10,True
0.0,234,1,True
0.0,234,2,True
0.0,234,3,True
0.0,234,4,True
0.0,234,5,True
0.0,234,6,True
0.0,234,7,True
0.0,234,8,True
0.0,234,9,True
0.0,234,10,True
0.0,235,1,True
0.0,235,2,True
0.0,235,3,True
0.0,235,4,True
0.0,235,5,True
0.0,235,6,True
0.0,235,7,True
0.0,235,8,True
0.0,235,9,True
0.0,235,10,True
0.0,236,1,True
0.0,236,2,True
0.0,236,3,True
0.0,236,4,True
0.0,236,5,True
0.0,236,6,True
0.0,236,7,True
0.0,236,8,True
0.0,236,9,True
0.0,236,10,True
0.0,237,1,True
0.0,237,2,True
0.0,237,3,True
0.0,237,4,True
0.0,237,5,True
0.0,237,6,True
0.0,237,7,True
0.0,237,8,True
0.0,237,9,True
0.0,237,10,True
0.0,238,1,True
0.0,238,2,True
0.0,238,3,True
0.0,238,4,True
0.0,238,5,True
0.0,238,6,True
0.0,238,7,True
0.0,238,8,True
0.0,238,9,True
0.0,238,10,True
0.0,239,1,True
0.0,239,2,True
0.0,239,3,True
0.0,239,4,True
0.0,239,5,True
0.0,239,6,True
0.0,239,7,True
0.0,239,8,True
0.0,239,9,True
0.0,239,10,True
0.0,240,1,True
0.0,240,2,True
0.0,240,3,True
0.0,240,4,True
0.0,240,5,True
0.0,240,6,True
0.0,240,7,True
0.0,240,8,True
0.0,240,9,True
0.0,240,10,True
0.0,241,1,True
0.0,241,2,True
0.0,241,3,True
0.0,241,4,True
0.0,241,5,True
0.0,241,6,True
0.0,241,7,True
0.0,241,8,True
0.0,241,9,True
0.0,241,10,True
0.0,242,1,True
0.0,242,2,True
0.0,242,3,True
0.0,242,4,True
0.0,242,5,True
0.0,242,6,True
0.0,242,7,True
0.0,242,8,True
0.0,242,9,True
0.0,242,10,True
0.0,243,1,True
0.0,243,2,True
0.0,243,3,True
0.0,243,4,True
0.0,243,5,True
0.0,243,6,True
0.0,243,7,True
0.0,243,8,True
0.0,243,9,True
0.0,243,10,True
0.0,244,1,True
0.0,244,2,True
0.0,244,3,True
0.0,244,4,True
0.0,244,5,True
0.0,244,6,True
0.0,244,7,True
0.0,244,8,True
0.0,244,9,True
0.0,244,10,True
0.0,245,1,True
0.0,245,2,True
0.0,245,3,True
0.0,245,4,True
0.0,245,5,True
0.0,245,6,True
0.0,245,7,True
0.0,245,8,True
0.0,245,9,True
0.0,245,10,True
0.0,246,1,True
0.0,246,2,True
0.0,246,3,True
0.0,246,4,True
0.0,246,5,True
0.0,246,6,True
0.0,246,7,True
0.0,246,8,True
0.0,246,9,True
0.0,246,10,True
0.0,247,1,True
0.0,247,2,True
0.0,247,3,True
0.0,247,4,True
0.0,247,5,True
0.0,247,6,True
0.0,247,7,True
0.0,247,8,True
0.0,247,9,True
0.0,247,10,True
0.0,248,1,True
0.0,248,2,True
0.0,248,3,True
0.0,248,4,True
0.0,248,5,True
0.0,248,6,True
0.0,248,7,True
0.0,248,8,True
0.0,248,9,True
0.0,248,10,True
0.0,249,1,True
0.0,249,2,True
0.0,249,3,True
0.0,249,4,True
0.0,249,5,True
0.0,249,6,True
0.0,249,7,True
0.0,249,8,True
0.0,249,9,True
0.0,249,10,True
0.0,250,1,True
0.0,250,2,True
0.0,250,3,True
0.0,250,4,True
0.0,250,5,True
0.0,250,6,True
0.0,250,7,True
0.0,250,8,True
0.0,250,9,True
0.0,250,10,True
0.0,251,1,True
0.0,251,2,True
0.0,251,3,True
0.0,251,4,True
0.0,251,5,True
0.0,251,6,True
0.0,251,7,True
0.0,251,8,True
0.0,251,9,True
0.0,251,10,True
0.0,252,1,True
0.0,252,2,True
0.0,252,3,True
0.0,252,4,True
0.0,252,5,True
0.0,252,6,True
0.0,252,7,True
0.0,252,8,True
0.0,252,9,True
0.0,252,10,True
0.0,253,1,True
0.0,253,2,True
0.0,253,3,True
0.0,253,4,True
0.0,253,5,True
0.0,253,6,True
0.0,253,7,True
0.0,253,8,True
0.0,253,9,True
0.0,253,10,True
0.0,254,1,True
0.0,254,2,True
0.0,254,3,True
0.0,254,4,True
0.0,254,5,True
0.0,254,6,True
0.0,254,7,True
0.0,254,8,True
0.0,254,9,True
0.0,254,10,True
0.0,255,1,True
0.0,255,2,True
0.0,255,3,True
0.0,255,4,True
0.0,255,5,True
0.0,255,6,True
0.0,255,7,True
0.0,255,8,True
0.0,255,9,True
0.0,255,10,True
0.0,256,1,True
0.0,256,2,True
0.0,256,3,True
0.0,256,4,True
0.0,256,5,True
0.0,256,6,True
0.0,256,7,True
0.0,256,8,True
0.0,256,9,True
0.0,256,10,True
0.0,257,1,True
0.0,257,2,True
0.0,257,3,True
0.0,257,4,True
0.0,257,5,True
0.0,257,6,True
0.0,257,7,True
0.0,257,8,True
0.0,257,9,True
0.0,257,10,True
0.0,258,1,True
0.0,258,2,True
0.0,258,3,True
0.0,258,4,True
0.0,258,5,True
0.0,258,6,True
0.0,258,7,True
0.0,258,8,True
0.0,258,9,True
0.0,258,10,True
0.0,259,1,True
0.0,259,2,True
0.0,259,3,True
0.0,259,4,True
0.0,259,5,True
0.0,259,6,True
0.0,259,7,True
0.0,259,8,True
0.0,259,9,True
0.0,259,10,True
0.0,260,1,True
0.0,260,2,True
0.0,260,3,True
0.0,260,4,True
0.0,260,5,True
0.0,260,6,True
0.0,260,7,True
0.0,260,8,True
0.0,260,9,True
0.0,260,10,True
0.0,261,1,True
0.0,261,2,True
0.0,261,3,True
0.0,261,4,True
0.0,261,5,True
0.0,261,6,True
0.0,261,7,True
0.0,261,8,True
0.0,261,9,True
0.0,261,10,True
0.0,262,1,True
0.0,262,2,True
0.0,262,3,True
0.0,262,4,True
0.0,262,5,True
0.0,262,6,True
0.0,262,7,True
0.0,262,8,True
0.0,262,9,True
0.0,262,10,True
0.0,263,1,True
0.0,263,2,True
0.0,263,3,True
0.0,263,4,True
0.0,263,5,True
0.0,263,6,True
0.0,263,7,True
0.0,263,8,True
0.0,263,9,True
0.0,263,10,True
0.0,264,1,True
0.0,264,2,True
0.0,264,3,True
0.0,264,4,True
0.0,264,5,True
0.0,264,6,True
0.0,264,7,True
0.0,264,8,True
0.0,264,9,True
0.0,264,10,True
0.0,265,1,True
0.0,265,2,True
0.0,265,3,True
0.0,265,4,True
0.0,265,5,True
0.0,265,6,True
0.0,265,7,True
0.0,265,8,True
0.0,265,9,True
0.0,265,10,True
0.0,266,1,True
0.0,266,2,True
0.0,266,3,True
0.0,266,4,True
0.0,266,5,True
0.0,266,6,True
0.0,266,7,True
0.0,266,8,True
0.0,266,9,True
0.0,266,10,True
0.0,267,1,True
0.0,267,2,True
0.0,267,3,True
0.0,267,4,True
0.0,267,5,True
0.0,267,6,True
0.0,267,7,True
0.0,267,8,True
0.0,267,9,True
0.0,267,10,True
0.0,268,1,True
0.0,268,2,True
0.0,268,3,True
0.0,268,4,True
0.0,268,5,True
0.0,268,6,True
0.0,268,7,True
0.0,268,8,True
0.0,268,9,True
0.0,268,10,True
0.0,269,1,True
0.0,269,2,True
0.0,269,3,True
0.0,269,4,True
0.0,269,5,True
0.0,269,6,True
0.0,269,7,True
0.0,269,8,True
0.0,269,9,True
0.0,269,10,True
0.0,270,1,True
0.0,270,2,True
0.0,270,3,True
0.0,270,4,True
0.0,270,5,True
0.0,270,6,True
0.0,270,7,True
0.0,270,8,True
0.0,270,9,True
0.0,270,10,True
0.0,271,1,True
0.0,271,2,True
0.0,271,3,True
0.0,271,4,True
0.0,271,5,True
0.0,271,6,True
0.0,271,7,True
0.0,271,8,True
0.0,271,9,True
0.0,271,10,True
0.0,272,1,True
0.0,272,2,True
0.0,272,3,True
0.0,272,4,True
0.0,272,5,True
0.0,272,6,True
0.0,272,7,True
0.0,272,8,True
0.0,272,9,True
0.0,272,10,True
0.0,273,1,True
0.0,273,2,True
0.0,273,3,True
0.0,273,4,True
0.0,273,5,True
0.0,273,6,True
0.0,273,7,True
0.0,273,8,True
0.0,273,9,True
0.0,273,10,True
0.0,274,1,True
0.0,274,2,True
0.0,274,3,True
0.0,274,4,True
0.0,274,5,True
0.0,274,6,True
0.0,274,7,True
0.0,274,8,True
0.0,274,9,True
0.0,274,10,True
0.0,275,1,True
0.0,275,2,True
0.0,275,3,True
0.0,275,4,True
0.0,275,5,True
0.0,275,6,True
0.0,275,7,True
0.0,275,8,True
0.0,275,9,True
0.0,275,10,True
0.0,276,1,True
0.0,276,2,True
0.0,276,3,True
0.0,276,4,True
0.0,276,5,True
0.0,276,6,True
0.0,276,7,True
0.0,276,8,True
0.0,276,9,True
0.0,276,10,True
0.0,277,1,True
0.0,277,2,True
0.0,277,3,True
0.0,277,4,True
0.0,277,5,True
0.0,277,6,True
0.0,277,7,True
0.0,277,8,True
0.0,277,9,True
0.0,277,10,True
0.0,278,1,True
0.0,278,2,True
0.0,278,3,True
0.0,278,4,True
0.0,278,5,True
0.0,278,6,True
0.0,278,7,True
0.0,278,8,True
0.0,278,9,True
0.0,278,10,True
0.0,279,1,True
0.0,279,2,True
0.0,279,3,True
0.0,279,4,True
0.0,279,5,True
0.0,279,6,True
0.0,279,7,True
0.0,279,8,True
0.0,279,9,True
0.0,279,10,True
0.0,280,1,True
0.0,280,2,True
0.0,280,3,True
0.0,280,4,True
